VCF0004,VCF0303,VCF0106,VCF0104,VCF0102,VCF0114,VCF0140
2020,2,1,2,5,0,6
2020,1,1,2,6,4,6
2020,3,1,2,2,4,6
2020,1,1,2,6,2,5
2020,3,3,1,4,4,4
2020,1,1,2,1,3,6
2020,1,3,2,2,5,6
2020,1,3,2,3,1,5
2020,1,1,2,4,4,6
2020,3,1,2,5,3,2
2020,3,1,1,5,3,6
2020,1,3,2,2,2,6
2020,2,3,2,4,1,3
2020,3,1,2,5,1,5
2020,1,1,2,7,3,4
2020,2,1,2,4,1,2
2020,3,3,1,6,3,6
2020,1,2,2,3,2,6
2020,1,1,1,5,3,5
2020,2,1,2,5,2,6
2020,1,1,2,6,1,6
2020,3,1,1,1,3,5
2020,3,1,2,2,5,6
2020,1,2,2,4,3,5
2020,3,1,2,6,0,3
2020,1,1,2,3,4,6
2020,3,1,2,3,1,5
2020,1,3,2,2,3,6
2020,1,1,2,5,2,6
2020,3,2,1,2,3,4
2020,3,1,1,7,3,3
2020,1,3,2,4,1,3
2020,1,1,2,7,0,6
2020,3,1,2,4,2,3
2020,1,3,2,5,3,5
2020,1,1,2,1,3,5
2020,3,1,1,6,4,6
2020,1,1,2,3,4,6
2020,1,3,1,1,1,5
2020,1,1,1,4,4,6
2020,3,1,1,3,3,6
2020,1,1,1,6,3,5
2020,2,3,1,7,3,4
2020,3,1,2,5,5,2
2020,3,1,2,7,3,3
2020,1,3,2,2,2,4
2020,1,1,1,6,2,6
2020,3,1,2,2,1,6
2020,3,3,1,2,3,5
2020,3,1,2,2,3,5
2020,3,1,1,2,3,6
2020,1,1,2,4,4,6
2020,3,1,1,5,2,3
2020,1,2,2,2,2,5
2020,3,1,1,4,4,6
2020,3,1,1,0,2,3
2020,1,3,2,3,3,6
2020,3,1,1,5,4,5
2020,1,3,2,1,4,3
2020,1,1,2,2,2,6
2020,3,3,2,6,3,2
2020,1,1,1,5,4,2
2020,3,1,2,2,4,5
2020,3,1,1,4,1,4
2020,1,1,2,2,4,6
2020,3,1,2,4,4,9
2020,3,1,1,6,3,6
2020,3,1,1,6,4,6
2020,3,1,1,5,3,4
2020,3,3,1,3,3,4
2020,1,3,1,1,3,5
2020,3,1,1,2,4,6
2020,3,1,1,0,1,5
2020,2,1,1,3,3,3
2020,1,1,2,7,1,4
2020,3,1,1,2,1,3
2020,1,3,2,7,0,2
2020,3,3,1,2,1,4
2020,3,1,1,3,3,3
2020,1,1,2,1,1,5
2020,1,1,2,2,3,5
2020,1,3,1,4,1,2
2020,3,1,1,3,2,2
2020,1,3,1,1,3,3
2020,3,1,1,3,4,6
2020,3,1,1,6,5,6
2020,1,1,2,0,1,6
2020,1,3,2,5,2,4
2020,3,1,1,0,3,2
2020,0,3,2,7,0,3
2020,1,1,2,3,2,5
2020,1,3,2,6,4,6
2020,1,1,2,3,4,6
2020,1,3,1,5,3,3
2020,2,1,2,6,3,6
2020,1,1,2,6,1,5
2020,1,9,1,0,0,5
2020,1,1,2,7,4,6
2020,2,1,2,2,1,5
2020,1,2,2,3,4,5
2020,2,1,2,2,2,2
2020,3,1,2,2,2,2
2020,3,1,2,3,1,5
2020,3,1,2,5,1,4
2020,1,1,1,5,3,6
2020,1,1,1,6,4,6
2020,3,1,1,3,4,6
2020,3,1,1,7,4,6
2020,1,1,2,2,3,6
2020,1,1,2,6,2,5
2020,3,1,2,4,3,5
2020,2,1,2,5,1,6
2020,1,1,2,2,2,6
2020,1,1,2,6,4,6
2020,3,1,2,2,3,6
2020,2,1,2,7,1,4
2020,3,1,2,6,4,5
2020,1,3,1,6,2,2
2020,1,3,1,2,4,5
2020,1,1,2,4,3,6
2020,1,1,1,6,2,6
2020,1,1,2,6,0,6
2020,3,1,1,4,4,6
2020,1,3,2,2,1,5
2020,1,1,2,3,4,6
2020,3,1,2,0,0,6
2020,3,1,2,1,4,5
2020,3,1,1,7,3,6
2020,1,1,1,1,4,5
2020,2,3,1,3,2,5
2020,3,1,2,6,4,6
2020,1,1,2,3,3,6
2020,3,1,2,7,1,5
2020,3,3,2,3,3,6
2020,3,1,2,7,4,6
2020,3,1,2,6,4,6
2020,2,1,2,5,1,3
2020,3,1,1,1,2,6
2020,3,1,1,2,4,3
2020,1,2,2,3,1,6
2020,1,1,2,5,4,6
2020,3,3,1,3,0,6
2020,1,1,1,5,4,6
2020,1,1,1,2,4,6
2020,1,1,2,7,2,4
2020,1,2,1,6,3,5
2020,1,1,1,4,0,5
2020,3,1,1,6,4,4
2020,3,1,1,4,3,5
2020,3,1,1,3,3,6
2020,3,1,1,3,1,9
2020,1,1,1,2,4,6
2020,1,2,1,6,3,6
2020,3,3,2,1,3,5
2020,1,2,1,2,3,6
2020,3,1,2,3,1,6
2020,1,2,2,1,2,5
2020,1,2,2,2,1,3
2020,3,1,2,3,4,4
2020,3,3,2,3,1,6
2020,2,1,1,7,3,6
2020,1,1,2,5,4,6
2020,3,1,1,5,4,6
2020,3,1,2,4,3,5
2020,3,1,1,6,5,3
2020,1,1,1,4,4,6
2020,3,1,2,2,1,6
2020,3,1,1,2,2,5
2020,3,1,1,6,3,6
2020,3,1,2,3,4,6
2020,1,1,2,1,4,5
2020,3,1,2,5,3,3
2020,3,1,2,2,4,6
2020,3,1,1,4,2,5
2020,1,1,2,2,3,5
2020,3,1,2,3,3,3
2020,1,2,2,2,1,4
2020,3,1,1,6,3,5
2020,3,1,2,1,4,5
2020,3,1,1,3,4,3
2020,1,2,2,1,1,3
2020,2,3,1,4,2,6
2020,3,1,1,5,5,6
2020,2,3,1,5,3,6
2020,1,2,2,6,1,3
2020,3,1,1,6,3,6
2020,1,3,2,2,1,5
2020,3,1,2,6,2,6
2020,3,1,1,1,1,5
2020,3,1,1,5,4,6
2020,1,1,2,2,4,4
2020,2,1,2,0,3,6
2020,3,1,1,6,2,5
2020,3,1,1,6,3,6
2020,1,2,2,5,2,4
2020,3,1,1,5,4,6
2020,1,3,2,0,4,6
2020,3,1,1,3,1,4
2020,1,3,1,3,1,5
2020,3,1,2,1,1,3
2020,3,1,2,4,4,5
2020,1,1,2,3,3,6
2020,3,1,2,4,3,5
2020,1,1,1,2,1,4
2020,2,1,1,3,4,6
2020,2,1,2,5,4,3
2020,2,1,2,4,3,6
2020,3,1,1,3,3,6
2020,2,1,2,3,1,3
2020,1,2,2,5,1,2
2020,1,1,2,6,3,3
2020,3,1,2,5,4,6
2020,3,1,1,6,3,6
2020,3,1,1,5,3,4
2020,3,1,2,4,1,3
2020,1,1,1,6,4,6
2020,2,1,1,6,3,3
2020,2,1,1,2,4,6
2020,3,1,2,2,1,2
2020,3,1,2,4,3,6
2020,2,1,1,3,4,6
2020,3,1,1,7,3,6
2020,1,2,2,5,4,3
2020,1,1,2,4,5,6
2020,1,1,2,5,4,6
2020,3,1,1,3,5,6
2020,2,1,2,5,4,5
2020,1,3,2,4,5,6
2020,3,1,1,2,2,5
2020,1,1,1,6,1,5
2020,1,1,2,5,5,6
2020,2,3,1,3,2,5
2020,1,1,2,7,1,5
2020,3,3,1,4,3,5
2020,3,1,2,1,4,5
2020,1,2,2,2,1,5
2020,1,1,1,0,3,3
2020,3,1,1,7,4,6
2020,1,3,1,3,3,4
2020,3,1,2,7,1,3
2020,1,1,1,4,4,6
2020,3,1,1,5,3,5
2020,1,2,2,6,3,6
2020,1,1,1,2,4,6
2020,3,2,2,5,3,3
2020,1,1,2,2,4,6
2020,3,1,1,5,3,5
2020,3,1,2,6,2,5
2020,3,3,1,0,4,6
2020,1,1,2,2,2,5
2020,3,1,2,2,3,5
2020,3,1,2,5,4,5
2020,1,3,2,0,2,2
2020,1,2,1,5,1,6
2020,1,1,2,7,4,6
2020,2,1,2,1,2,9
2020,3,1,1,4,4,5
2020,2,3,2,2,1,3
2020,1,1,2,7,3,6
2020,1,3,2,3,3,5
2020,1,1,1,2,3,3
2020,1,1,2,2,3,6
2020,1,1,2,6,2,5
2020,1,1,2,5,0,5
2020,2,1,1,3,4,6
2020,3,1,2,6,4,5
2020,3,1,1,3,0,4
2020,3,1,2,0,4,5
2020,1,1,2,7,4,4
2020,1,3,2,2,4,5
2020,1,1,2,5,3,3
2020,3,3,1,2,1,5
2020,1,1,1,6,3,6
2020,3,3,1,6,3,5
2020,2,3,1,5,2,6
2020,1,2,1,1,4,3
2020,3,1,2,3,2,4
2020,2,1,1,2,3,6
2020,2,1,2,2,4,3
2020,3,1,1,3,3,3
2020,1,1,2,2,1,5
2020,1,1,1,3,4,2
2020,3,3,2,2,4,6
2020,3,1,1,4,4,5
2020,3,1,2,7,2,5
2020,1,1,2,6,3,6
2020,3,3,1,0,4,6
2020,3,1,1,6,3,6
2020,1,1,1,6,2,6
2020,3,3,1,2,4,6
2020,3,1,2,4,4,6
2020,1,2,2,5,3,6
2020,3,1,2,3,1,6
2020,2,3,1,4,2,3
2020,3,1,1,6,5,6
2020,1,1,2,5,0,6
2020,1,1,2,6,3,5
2020,1,3,1,4,1,6
2020,1,3,1,4,5,4
2020,3,1,1,5,4,5
2020,3,1,2,2,1,3
2020,3,1,1,2,3,6
2020,1,3,2,2,2,2
2020,2,1,1,6,5,6
2020,2,1,1,1,2,5
2020,3,1,1,6,4,6
2020,3,1,2,4,4,6
2020,3,3,1,4,3,2
2020,3,1,2,4,5,6
2020,1,3,1,2,4,6
2020,3,1,2,2,1,3
2020,1,2,2,3,4,6
2020,1,3,2,3,1,5
2020,3,1,2,4,4,4
2020,1,1,1,3,1,5
2020,3,1,2,4,4,6
2020,1,1,2,5,1,5
2020,1,2,2,7,2,6
2020,1,1,2,5,2,5
2020,1,1,1,5,3,5
2020,3,1,1,6,3,6
2020,1,1,1,5,4,5
2020,2,1,2,3,3,6
2020,3,1,1,7,2,3
2020,1,1,2,7,3,4
2020,1,1,2,6,4,5
2020,3,1,2,6,1,6
2020,3,1,2,5,4,6
2020,3,1,2,6,3,5
2020,1,1,1,4,3,6
2020,1,2,2,5,2,4
2020,2,1,2,7,3,4
2020,3,3,1,6,5,6
2020,3,1,2,6,1,5
2020,1,1,2,2,3,6
2020,1,1,1,3,4,9
2020,1,1,2,3,5,6
2020,2,1,1,7,4,6
2020,1,1,1,2,3,6
2020,3,1,2,7,1,5
2020,2,2,2,2,1,5
2020,3,1,2,6,4,6
2020,3,1,1,7,2,5
2020,3,1,2,4,2,5
2020,1,1,2,7,5,6
2020,3,1,2,6,5,5
2020,1,1,1,3,4,6
2020,1,3,1,6,3,6
2020,3,1,1,0,2,6
2020,3,1,2,6,3,5
2020,3,1,2,5,5,4
2020,3,3,1,3,1,5
2020,1,1,2,7,3,6
2020,1,1,1,5,3,5
2020,3,1,1,7,2,6
2020,1,2,2,6,5,5
2020,3,1,2,2,1,6
2020,2,1,2,5,4,6
2020,2,1,1,3,3,6
2020,3,1,1,6,3,6
2020,3,1,2,5,4,5
2020,1,3,2,1,1,5
2020,1,1,2,7,1,3
2020,1,1,2,5,1,2
2020,3,1,2,7,4,3
2020,3,1,1,0,3,6
2020,3,1,2,5,1,6
2020,3,1,2,6,1,4
2020,1,1,1,6,3,5
2020,1,1,2,5,5,5
2020,2,1,2,3,1,3
2020,1,2,2,2,2,6
2020,1,2,2,3,1,2
2020,2,1,1,6,2,3
2020,1,1,2,0,2,6
2020,1,3,2,1,5,6
2020,2,2,2,0,0,6
2020,3,3,2,2,5,6
2020,1,1,2,7,1,2
2020,1,1,1,4,4,3
2020,2,3,2,6,2,3
2020,2,1,2,5,4,5
2020,1,3,2,1,1,5
2020,1,1,2,4,1,6
2020,1,1,2,5,2,6
2020,3,3,2,3,5,4
2020,3,1,1,3,4,5
2020,3,3,1,3,3,5
2020,1,1,2,3,3,6
2020,3,1,1,6,2,3
2020,3,1,2,6,3,4
2020,1,3,2,3,4,6
2020,3,1,1,5,4,5
2020,3,1,2,5,4,5
2020,3,1,2,6,2,4
2020,3,1,1,6,3,3
2020,1,1,1,0,2,5
2020,2,1,1,4,4,5
2020,1,3,1,3,4,5
2020,1,2,1,2,1,2
2020,3,1,2,7,1,3
2020,2,1,2,7,3,3
2020,3,1,1,3,4,3
2020,1,1,2,2,1,3
2020,1,1,1,3,4,6
2020,3,1,1,2,3,3
2020,1,1,1,5,4,6
2020,2,1,2,4,4,5
2020,2,3,1,0,1,3
2020,3,1,1,2,4,6
2020,1,1,1,7,3,5
2020,3,1,2,7,4,6
2020,3,1,1,2,2,3
2020,1,3,2,5,2,3
2020,1,2,1,6,4,6
2020,3,3,1,3,4,6
2020,3,1,1,5,4,5
2020,1,1,1,3,3,6
2020,1,1,2,2,3,6
2020,3,1,2,0,2,3
2020,3,1,1,5,1,2
2020,1,1,1,6,4,6
2020,1,2,1,2,1,5
2020,1,1,1,2,1,3
2020,3,1,2,3,2,3
2020,1,1,2,6,3,6
2020,2,1,2,2,2,3
2020,3,1,2,3,3,3
2020,3,3,2,5,2,5
2020,3,1,1,1,1,5
2020,1,1,2,5,3,6
2020,3,3,2,5,5,5
2020,1,1,2,6,4,6
2020,1,3,1,6,2,4
2020,2,3,2,5,1,5
2020,2,1,2,5,1,4
2020,2,1,1,5,1,5
2020,1,1,2,3,4,6
2020,1,1,1,3,5,6
2020,1,1,1,6,3,5
2020,3,1,1,1,4,5
2020,1,2,2,3,3,5
2020,3,3,1,6,4,6
2020,2,3,1,3,3,5
2020,1,3,2,4,3,5
2020,3,1,2,7,1,2
2020,2,3,2,4,4,6
2020,1,1,2,4,4,6
2020,1,2,2,6,2,5
2020,1,1,2,5,4,6
2020,0,9,0,0,0,6
2020,1,1,2,3,4,6
2020,3,1,1,4,4,5
2020,3,1,2,7,1,3
2020,1,1,1,3,5,6
2020,1,3,2,2,2,3
2020,1,1,2,2,5,2
2020,2,9,2,0,3,5
2020,3,3,1,2,2,5
2020,2,3,1,1,1,2
2020,1,3,2,2,1,6
2020,1,2,1,2,3,4
2020,1,1,2,3,4,6
2020,2,3,1,5,1,6
2020,1,1,1,7,4,3
2020,1,1,2,2,1,3
2020,2,1,2,4,1,2
2020,1,3,2,1,1,5
2020,2,1,2,4,4,6
2020,1,1,0,5,3,5
2020,3,1,1,2,2,5
2020,3,1,1,2,1,6
2020,1,1,2,3,3,5
2020,2,1,2,6,2,4
2020,1,1,2,7,1,6
2020,1,1,2,5,1,2
2020,1,1,2,3,3,6
2020,3,1,2,5,3,5
2020,3,3,0,4,3,9
2020,1,1,2,5,0,6
2020,3,1,1,7,3,4
2020,3,1,2,2,4,6
2020,2,1,1,3,1,6
2020,3,1,2,6,2,5
2020,1,1,2,3,4,6
2020,2,1,1,5,2,2
2020,3,1,2,4,4,4
2020,1,1,2,7,3,6
2020,1,1,1,6,4,6
2020,1,3,1,5,4,6
2020,2,2,1,5,1,6
2020,1,1,2,0,0,6
2020,1,1,2,6,2,6
2020,1,2,1,3,1,2
2020,3,1,2,0,0,5
2020,1,1,1,7,4,6
2020,3,1,1,7,3,3
2020,3,1,1,6,3,5
2020,3,3,1,5,3,6
2020,3,1,1,2,2,6
2020,1,1,2,5,3,9
2020,3,1,2,6,4,6
2020,3,1,2,6,3,5
2020,3,1,1,7,4,6
2020,1,1,1,4,1,6
2020,3,3,1,2,3,4
2020,1,1,2,1,3,6
2020,3,1,2,3,3,5
2020,3,1,1,5,4,5
2020,1,3,2,2,3,5
2020,3,1,2,7,4,5
2020,3,1,2,6,1,4
2020,1,1,1,5,3,6
2020,1,9,2,0,2,6
2020,2,1,1,3,1,3
2020,2,1,1,0,3,6
2020,2,3,1,4,1,6
2020,3,1,1,5,3,3
2020,1,2,2,2,1,3
2020,3,1,1,4,2,3
2020,1,1,2,3,4,6
2020,3,1,2,3,4,6
2020,3,1,2,3,4,5
2020,3,1,2,4,1,4
2020,3,1,1,3,2,2
2020,3,3,1,2,1,2
2020,1,1,2,6,3,6
2020,1,1,1,3,4,6
2020,3,1,1,5,3,4
2020,3,3,2,2,3,5
2020,1,1,2,2,1,2
2020,3,1,1,3,3,3
2020,3,1,2,5,4,5
2020,3,3,1,6,2,5
2020,1,1,2,7,4,6
2020,3,1,1,2,3,6
2020,3,1,1,6,4,6
2020,1,9,2,7,4,6
2020,3,1,2,0,4,5
2020,1,1,2,7,2,6
2020,1,2,2,4,1,3
2020,2,1,1,4,4,6
2020,1,1,1,2,5,6
2020,3,1,1,0,1,3
2020,3,2,2,2,1,6
2020,1,1,2,5,1,3
2020,1,1,1,3,3,6
2020,1,1,2,4,4,6
2020,1,1,1,5,3,3
2020,3,1,1,4,4,3
2020,1,1,1,2,4,5
2020,3,1,1,2,4,6
2020,3,1,2,3,3,6
2020,1,1,2,5,1,3
2020,3,1,2,7,3,6
2020,1,1,2,2,3,6
2020,1,1,2,5,4,6
2020,1,1,1,7,3,6
2020,3,1,2,4,3,6
2020,1,2,2,2,3,6
2020,1,1,1,3,2,6
2020,3,1,2,7,2,4
2020,3,1,1,4,3,5
2020,3,1,2,6,3,5
2020,3,1,2,6,3,5
2020,3,1,1,3,3,4
2020,3,1,1,5,3,6
2020,3,1,2,7,2,3
2020,3,1,1,2,4,6
2020,1,3,1,1,5,3
2020,3,1,2,4,4,4
2020,3,1,1,4,4,4
2020,1,2,2,4,2,5
2020,3,1,1,0,3,6
2020,1,1,1,3,5,6
2020,1,1,1,5,4,5
2020,3,1,1,7,4,6
2020,2,1,1,3,5,6
2020,3,3,1,1,2,3
2020,1,3,1,6,3,6
2020,1,1,1,2,4,5
2020,2,1,1,6,3,3
2020,3,1,1,7,3,4
2020,1,3,1,1,1,3
2020,3,1,1,5,4,6
2020,3,3,1,4,3,4
2020,3,1,1,2,3,4
2020,3,1,1,4,5,6
2020,3,1,2,5,1,5
2020,3,1,2,3,4,6
2020,1,1,1,6,3,5
2020,3,1,2,6,1,5
2020,1,1,2,2,4,5
2020,1,2,2,2,1,6
2020,2,2,2,6,3,6
2020,2,3,2,4,4,6
2020,1,1,1,4,3,3
2020,1,3,1,2,1,2
2020,1,1,1,1,5,5
2020,1,1,2,4,3,6
2020,3,1,2,3,4,5
2020,3,1,2,4,4,6
2020,1,1,2,5,4,5
2020,3,9,2,5,3,6
2020,2,1,1,2,1,3
2020,3,9,1,4,3,5
2020,1,2,1,3,0,3
2020,2,3,2,5,3,5
2020,2,1,2,0,2,3
2020,1,3,2,2,3,4
2020,1,1,2,4,5,6
2020,3,1,2,6,0,2
2020,2,2,2,4,3,5
2020,3,1,2,5,4,6
2020,1,1,2,3,1,3
2020,3,1,1,5,2,9
2020,1,1,2,7,2,3
2020,1,1,1,4,3,6
2020,2,1,1,2,2,5
2020,1,1,1,1,1,5
2020,2,1,1,0,1,6
2020,3,1,1,4,3,6
2020,1,1,1,1,4,3
2020,2,1,1,3,5,5
2020,1,3,2,5,3,6
2020,3,1,2,6,2,2
2020,2,3,1,5,3,5
2020,3,2,2,0,0,2
2020,3,1,2,2,1,3
2020,1,1,2,7,3,3
2020,1,1,2,5,1,5
2020,1,1,1,1,1,6
2020,1,1,2,4,1,3
2020,3,3,2,2,4,6
2020,3,1,2,2,4,6
2020,1,3,2,4,0,3
2020,2,1,1,3,3,5
2020,1,1,1,6,3,5
2020,3,1,1,5,5,5
2020,1,1,2,2,2,4
2020,2,3,1,4,1,2
2020,1,1,2,6,3,4
2020,3,1,2,6,3,6
2020,1,3,2,5,3,5
2020,1,3,1,5,5,6
2020,2,2,2,1,2,6
2020,1,1,1,2,4,6
2020,2,3,2,3,5,6
2020,3,1,2,5,4,6
2020,3,1,1,3,1,3
2020,3,1,1,5,4,3
2020,1,1,1,3,4,6
2020,3,1,1,3,3,4
2020,3,1,1,6,1,3
2020,1,3,2,2,4,6
2020,2,1,2,2,1,2
2020,1,1,2,2,3,6
2020,3,1,2,4,3,4
2020,3,1,2,3,3,5
2020,2,3,1,3,3,2
2020,1,1,1,6,5,6
2020,3,1,1,2,4,6
2020,3,1,2,0,3,6
2020,3,1,1,5,3,4
2020,1,1,2,2,3,6
2020,3,3,2,7,3,6
2020,1,3,2,3,1,5
2020,1,1,1,3,3,5
2020,1,2,2,5,3,6
2020,3,1,1,5,4,6
2020,1,1,1,4,4,6
2020,3,1,2,5,5,5
2020,2,1,2,1,3,5
2020,1,1,2,3,3,6
2020,1,1,2,1,1,5
2020,1,1,2,4,4,6
2020,3,1,2,2,5,9
2020,1,1,1,1,3,2
2020,1,1,2,2,3,6
2020,1,3,1,6,1,5
2020,1,3,2,3,4,6
2020,3,3,2,3,3,6
2020,1,1,2,4,2,5
2020,1,2,2,3,3,5
2020,2,1,2,6,3,5
2020,1,1,2,5,4,4
2020,1,2,2,6,2,2
2020,1,1,1,6,3,6
2020,3,1,2,2,3,6
2020,1,1,2,5,4,6
2020,1,1,2,5,2,6
2020,3,1,2,7,3,5
2020,3,1,1,5,1,2
2020,1,3,2,4,1,6
2020,1,1,1,6,3,6
2020,3,3,2,0,3,4
2020,1,1,2,6,0,5
2020,1,1,2,2,3,6
2020,1,1,1,6,3,3
2020,3,1,2,6,3,5
2020,1,2,2,3,2,6
2020,1,1,2,4,3,6
2020,1,1,2,5,2,5
2020,2,1,2,6,1,3
2020,3,3,1,2,3,6
2020,2,1,1,0,0,3
2020,3,1,2,1,4,6
2020,2,1,2,2,3,6
2020,3,1,2,5,3,6
2020,3,1,1,4,4,5
2020,3,1,2,7,2,3
2020,2,1,1,3,5,6
2020,1,3,2,2,2,3
2020,1,3,1,5,2,5
2020,3,3,1,4,2,5
2020,3,1,2,4,2,6
2020,3,1,2,4,4,5
2020,3,1,2,6,3,6
2020,1,1,1,3,3,4
2020,1,1,2,1,4,3
2020,3,1,2,6,3,5
2020,3,1,2,4,3,6
2020,1,1,2,3,3,6
2020,3,1,2,3,4,6
2020,1,3,2,3,4,6
2020,1,1,1,2,4,6
2020,2,1,2,5,4,6
2020,1,1,1,5,3,5
2020,1,1,1,7,1,6
2020,3,1,1,2,3,5
2020,3,1,2,6,3,6
2020,3,1,2,5,1,5
2020,1,1,1,4,3,4
2020,0,3,2,0,1,5
2020,3,1,1,6,2,6
2020,1,1,2,6,3,3
2020,3,1,1,4,3,5
2020,1,3,2,5,2,6
2020,3,3,1,4,1,5
2020,1,1,1,5,1,4
2020,1,2,2,2,5,6
2020,3,3,1,2,4,6
2020,1,1,1,5,3,5
2020,3,1,2,5,3,3
2020,3,1,1,5,1,6
2020,3,3,2,4,4,2
2020,1,2,2,4,2,4
2020,3,1,1,7,3,5
2020,3,1,2,7,2,5
2020,3,1,1,4,1,5
2020,3,1,1,3,4,5
2020,3,1,2,7,1,3
2020,1,1,1,3,3,3
2020,3,1,2,6,2,6
2020,3,1,1,6,3,3
2020,1,1,1,4,1,5
2020,3,1,2,5,4,3
2020,3,1,1,2,3,3
2020,1,1,1,6,3,6
2020,2,1,2,5,3,6
2020,2,1,1,7,3,3
2020,1,2,2,3,2,3
2020,1,3,2,6,1,2
2020,3,1,1,2,3,5
2020,1,2,2,1,1,3
2020,1,1,2,4,3,5
2020,1,3,1,7,4,6
2020,1,1,2,5,3,3
2020,2,3,2,3,1,6
2020,2,2,2,2,2,5
2020,1,1,0,0,0,6
2020,3,1,2,4,1,6
2020,1,1,2,5,4,6
2020,1,3,2,3,5,6
2020,3,1,2,6,2,5
2020,3,1,2,4,1,5
2020,3,1,2,6,2,5
2020,2,1,1,5,1,4
2020,3,1,1,2,4,6
2020,1,3,2,5,3,3
2020,3,1,1,6,4,5
2020,3,3,1,2,2,5
2020,1,2,2,0,3,5
2020,1,3,2,5,5,6
2020,1,2,2,7,3,6
2020,3,1,2,6,3,3
2020,2,3,1,3,4,6
2020,3,1,2,4,3,3
2020,1,9,1,0,0,5
2020,3,1,2,7,2,3
2020,2,3,1,3,1,3
2020,3,1,1,4,4,6
2020,3,1,1,7,3,6
2020,1,3,1,2,3,6
2020,1,1,2,6,4,5
2020,3,1,1,6,1,2
2020,3,1,1,6,3,6
2020,1,1,2,2,2,2
2020,1,2,2,6,1,5
2020,1,1,2,2,2,6
2020,1,9,1,0,0,6
2020,2,1,2,7,1,3
2020,3,1,1,0,1,3
2020,3,1,2,1,1,5
2020,2,1,2,5,1,2
2020,0,1,2,6,1,3
2020,3,1,2,6,2,5
2020,1,3,1,7,4,2
2020,3,1,1,7,4,6
2020,3,1,2,6,3,5
2020,3,1,2,5,4,6
2020,1,1,2,3,1,3
2020,2,2,2,2,1,5
2020,1,2,2,5,1,3
2020,3,1,2,7,2,5
2020,1,1,1,5,4,4
2020,1,1,1,6,4,3
2020,1,1,1,5,1,5
2020,2,1,2,2,1,3
2020,1,1,2,2,1,3
2020,1,1,2,6,3,6
2020,3,1,1,6,3,6
2020,3,3,2,2,3,6
2020,1,3,2,2,3,5
2020,1,1,1,6,4,5
2020,3,1,1,0,0,5
2020,1,3,2,5,1,9
2020,3,1,1,1,4,5
2020,3,1,2,6,3,5
2020,2,1,2,3,1,3
2020,2,1,1,5,2,5
2020,2,1,2,4,3,6
2020,1,1,1,3,3,6
2020,1,1,2,5,1,6
2020,3,1,2,5,3,5
2020,1,1,2,4,3,4
2020,3,1,1,4,4,5
2020,1,1,1,2,1,5
2020,3,3,2,4,1,3
2020,3,1,2,7,0,6
2020,1,1,2,4,3,6
2020,3,1,2,3,3,3
2020,3,3,2,5,3,4
2020,1,1,2,1,5,9
2020,3,3,1,4,1,6
2020,3,1,2,0,1,5
2020,1,1,2,4,1,2
2020,3,1,2,3,3,5
2020,1,1,2,3,3,3
2020,1,1,2,5,4,6
2020,1,2,2,3,1,2
2020,1,1,1,4,5,6
2020,1,2,1,5,1,6
2020,1,2,1,5,1,3
2020,3,3,2,3,4,6
2020,1,2,2,7,5,5
2020,3,3,1,5,3,5
2020,3,1,1,0,4,6
2020,2,3,1,3,3,6
2020,2,3,2,1,1,6
2020,2,1,1,6,5,6
2020,2,1,1,3,4,6
2020,1,1,2,5,4,4
2020,3,1,2,3,2,5
2020,2,3,1,2,1,3
2020,3,1,1,7,3,3
2020,1,1,2,3,2,6
2020,1,3,2,7,3,6
2020,3,1,2,4,3,6
2020,3,1,1,7,4,5
2020,3,1,2,5,1,5
2020,1,1,2,3,3,6
2020,1,1,1,7,2,6
2020,3,1,1,2,3,6
2020,3,1,1,4,4,5
2020,3,1,1,6,4,6
2020,3,1,1,4,4,6
2020,3,1,1,2,3,4
2020,1,1,1,4,2,3
2020,3,1,1,7,4,6
2020,2,1,1,2,3,5
2020,3,3,1,4,4,5
2020,1,3,2,4,3,3
2020,1,1,2,1,1,5
2020,1,1,1,3,3,4
2020,3,1,2,6,2,5
2020,3,1,1,1,5,6
2020,2,1,2,2,2,5
2020,1,1,2,2,3,6
2020,3,1,1,5,0,3
2020,1,1,2,5,1,4
2020,1,1,2,2,4,6
2020,3,1,1,5,4,6
2020,3,1,2,7,1,3
2020,1,3,2,3,3,6
2020,1,2,2,4,4,5
2020,2,3,1,6,4,6
2020,2,1,0,0,4,6
2020,1,1,2,6,4,6
2020,3,1,2,5,3,6
2020,1,2,1,7,3,6
2020,1,1,2,3,4,6
2020,3,1,2,4,3,3
2020,1,1,2,6,1,6
2020,3,1,1,6,3,5
2020,2,1,2,1,1,3
2020,2,1,2,4,1,3
2020,1,2,1,6,4,5
2020,1,1,2,6,4,3
2020,3,1,1,5,2,5
2020,3,1,1,3,5,6
2020,3,3,2,4,4,6
2020,3,1,1,1,2,6
2020,2,1,2,2,1,5
2020,0,9,0,0,0,9
2020,3,1,1,3,4,6
2020,2,1,2,3,3,5
2020,1,2,2,5,2,5
2020,1,3,2,2,3,5
2020,3,1,1,2,2,6
2020,3,1,1,6,3,4
2020,1,1,2,6,4,5
2020,1,1,1,5,3,4
2020,1,1,1,2,3,5
2020,1,2,2,3,1,3
2020,3,1,2,2,4,6
2020,1,1,2,2,3,6
2020,1,1,2,5,4,6
2020,3,1,1,2,3,3
2020,3,3,1,3,3,6
